nodes,lat,lon
38059,46.710819,-101.298265
38061,48.210073,-102.364895
38063,47.918667,-98.204428
38065,47.118079,-101.33142
38067,48.766896,-97.545405
38069,48.238883,-99.966497
38071,48.266163,-98.739031
38073,46.449276,-97.647554
38075,48.712781,-101.658152
38077,46.265219,-96.93796
38079,48.768271,-99.840463
38081,46.108204,-97.630051
38083,47.581359,-100.330986
38085,46.110618,-101.061284
38087,46.445834,-103.462462
38089,46.817031,-102.662026
38091,47.451062,-97.71892
38093,46.972223,-98.956123
38095,48.682183,-99.248158
38097,47.446215,-97.164754
38099,48.376979,-97.72223
38101,48.216686,-101.540537
38103,47.580851,-99.682213
38105,48.355765,-103.501333
39001,38.834468,-83.478082
39003,40.771627,-84.106103
39005,40.843273,-82.270127
39007,41.906637,-80.745592
39009,39.332604,-82.045844
39011,40.561309,-84.224018
39013,40.017682,-80.967727
39015,38.931377,-83.866772
39017,39.439747,-84.565734
39019,40.579884,-81.090787
39021,40.132775,-83.767604
39023,39.917032,-83.783676
39025,39.052054,-84.149485
39027,39.430225,-83.795682
39029,40.770073,-80.778455
39031,40.29671,-81.930109
39033,40.848524,-82.924783
39035,41.760392,-81.724217
39037,40.131542,-84.621248
39039,41.321679,-84.486433
39041,40.278941,-83.007462
39043,41.554006,-82.525897
39045,39.747694,-82.626685
39047,39.555246,-83.461893
39049,39.969875,-83.009086
39051,41.597264,-84.124267
39053,38.817046,-82.301746
39055,41.499322,-81.173505
39057,39.687479,-83.894894
39059,40.056665,-81.497875
39061,39.196927,-84.544187
39063,41.000471,-83.666034
39065,40.660415,-83.664077
39067,40.292318,-81.091565
39069,41.331584,-84.0689
39071,39.184422,-83.601359
39073,39.490342,-82.483447
39075,40.565597,-81.930001
39077,41.14508,-82.594641
39079,39.013477,-82.614142
39081,40.399384,-80.763527
39083,40.40362,-82.422393
39085,41.924116,-81.392643
39087,38.603866,-82.517186
39089,40.091505,-82.483435
39091,40.387553,-83.766343
39093,41.438805,-82.179722
39095,41.682321,-83.468903
39097,39.896607,-83.400885
39099,41.01088,-80.770396
39101,40.588034,-83.168803
39103,41.116174,-81.899764
39105,39.089807,-82.028397
39107,40.535333,-84.632059
39109,40.053326,-84.228413
39111,39.726253,-81.090983
39113,39.753736,-84.290591
39115,39.624946,-81.861697
39117,40.525266,-82.797729
39119,39.966046,-81.943506
39121,39.767232,-81.452493
39123,41.545495,-83.012613
39125,41.118948,-84.582125
39127,39.743187,-82.237952
39129,39.648947,-83.052827
39131,39.071341,-83.052911
39133,41.16897,-81.196962
39135,39.73881,-84.644758
39137,41.024533,-84.129879
39139,40.774159,-82.542781
39141,39.323897,-83.059536
39143,41.355319,-83.142776
39145,38.814889,-82.998675
39147,41.119992,-83.127547
39149,40.33668,-84.204142
39151,40.814131,-81.365667
39153,41.121847,-81.534928
39155,41.306374,-80.7704
39157,40.44749,-81.471105
39159,40.295901,-83.367042
39161,40.85552,-84.585775
39163,39.252042,-82.485961
39165,39.425652,-84.169906
39167,39.450676,-81.490636
39169,40.829661,-81.887194
39171,41.564959,-84.584324
39173,41.360183,-83.622682
39175,40.839782,-83.313681
40001,35.898043,-94.651026
40003,36.729703,-98.323445
40005,34.392469,-96.036558
40007,36.748334,-100.483056
40009,35.270601,-99.690057
40011,35.877782,-98.428934
40013,33.964004,-96.264137
40015,35.16792,-98.381045
40017,35.543354,-97.979889
40019,34.251848,-97.287927
40021,35.904367,-94.996796
40023,34.027645,-95.554208
40025,36.74839,-102.517698
40027,35.206376,-97.323088
40029,34.582861,-96.288039
40031,34.66263,-98.476612
40033,34.290676,-98.373438
40035,36.76389,-95.201553
40037,35.907732,-96.379793
40039,35.645601,-98.997386
40041,36.393375,-94.808217
40043,35.97796,-99.014385
40045,36.224258,-99.750139
40047,36.378054,-97.78845
40049,34.70935,-97.312723
40051,35.021058,-97.88689
40053,36.788254,-97.788151
40055,34.933853,-99.552968
40057,34.745971,-99.844194
40059,36.80035,-99.662805
40061,35.232295,-95.109576
40063,35.052934,-96.251183
40065,34.594006,-99.412235
40067,34.105082,-97.83889
40069,34.313455,-96.654254
40071,36.814885,-97.143862
40073,35.949436,-97.934557
40075,34.921489,-98.981617
40077,34.875137,-95.272262
40079,34.897356,-94.695074
40081,35.703117,-96.881392
40083,35.914151,-97.450764
40085,33.957804,-97.245093
40087,35.016436,-97.449803
40089,34.117073,-94.766086
40091,35.369108,-95.671787
40093,36.313119,-98.542015
40095,34.027007,-96.770533
40097,36.303804,-95.235638
40099,34.485766,-97.071557
40101,35.617551,-95.383911
40103,36.384901,-97.236335
40105,36.789615,-95.613312
40107,35.466804,-96.327762
40109,35.554611,-97.409401
40111,35.6435,-95.965947
40113,36.624299,-96.408112
40115,36.835764,-94.802681
40117,36.313704,-96.696669
40119,36.079225,-96.975255
40121,34.92554,-95.74813
40123,34.721446,-96.691971
40125,35.211393,-96.957007
40127,34.377899,-95.408082
40129,35.708554,-99.741572
40131,36.377794,-95.601383
40133,35.158366,-96.602857
40135,35.502435,-94.750757
40137,34.481361,-97.855607
40139,36.746317,-101.483855
40141,34.371085,-98.931701
40143,36.120318,-95.941813
40145,35.963479,-95.514098
40147,36.70438,-95.906155
40149,35.289497,-98.991436
40151,36.726984,-98.863649
40153,36.425619,-99.273661
41001,44.703427,-117.691933
41003,44.493882,-123.424664
41005,45.160493,-122.195127
41007,46.024509,-123.705037
41009,45.941932,-123.081079
41011,43.18591,-124.094133
41013,44.163054,-120.371585
41015,42.466439,-124.210929
41017,43.915118,-121.225575
41019,43.286328,-123.154476
41021,45.43059,-120.319901
41023,44.496326,-119.014057
41025,43.064449,-118.987169
41027,45.511775,-121.655976
41029,42.411621,-122.675611
41031,44.645151,-121.178632
41033,42.386983,-123.57162
41035,42.683761,-121.646168
41037,42.788401,-120.38979
41039,43.928329,-122.89769
41041,44.641061,-123.911212
41043,44.488898,-122.537208
41045,43.188625,-117.603191
41047,44.900898,-122.57626
41049,45.425496,-119.602311
41051,45.547711,-122.417363
41053,44.900375,-123.398673
41055,45.399216,-120.678512
41057,45.45589,-123.759299
41059,45.5912,-118.73388
41061,45.304081,-117.999149
41063,45.593753,-117.18558
41065,45.164536,-121.165069
41067,45.553542,-123.097615
41069,44.736415,-120.026861
41071,45.247827,-123.316399
42001,39.869471,-77.21773
42003,40.469757,-79.980451
42005,40.81238,-79.464129
42007,40.68414,-80.350721
42009,39.998634,-78.494747
42011,40.413957,-75.92686
42013,40.498654,-78.309597
42015,41.791504,-76.502123
42017,40.336887,-75.10706
42019,40.913847,-79.918978
42021,40.510222,-78.710478
42023,41.438291,-78.198323
42025,40.918367,-75.705039
42027,40.909128,-77.847877
42029,39.974029,-75.749752
42031,41.198159,-79.420369
42033,41.000249,-78.473749
42035,41.262624,-77.69636
42037,41.045517,-76.40426
42039,41.687876,-80.107795
42041,40.164805,-77.263442
42043,40.412565,-76.792634
42045,39.916685,-75.398818
42047,41.427332,-78.653937
42049,42.117952,-80.096386
42051,39.918907,-79.640119
42053,41.513304,-79.249705
42055,39.926772,-77.724521
42057,39.91075,-78.122617
42059,39.847707,-80.225655
42061,40.422311,-77.968595
42063,40.651432,-79.087545
42065,41.138028,-79.012419
42067,40.530673,-77.400438
42069,41.440284,-75.609666
42071,40.041992,-76.250198
42073,40.992735,-80.334446
42075,40.371448,-76.464819
42077,40.614241,-75.590627
42079,41.172787,-75.976035
42081,41.343882,-77.055262
42083,41.81459,-78.572463
42085,41.300014,-80.252786
42087,40.601615,-77.651832
42089,41.05624,-75.329065
42091,40.209999,-75.370201
42093,41.029284,-76.665225
42095,40.752791,-75.307447
42097,40.851524,-76.709877
42099,40.39778,-77.266328
42101,40.009376,-75.133346
42103,41.325949,-75.031514
42105,41.748587,-77.894436
42107,40.703682,-76.217788
42109,40.755407,-77.072929
42111,39.981297,-79.028486
42113,41.439285,-76.511717
42115,41.819665,-75.800969
42117,41.766859,-77.257288
42119,40.962179,-77.055475
42121,41.400714,-79.765813
42123,41.834298,-79.298182
42125,40.200005,-80.252132
42127,41.646602,-75.292493
42129,40.311068,-79.466688
42131,41.525173,-76.008731
42133,39.921751,-76.728889
44001,41.706831,-71.286637
44003,41.674245,-71.580924
44005,41.502504,-71.283689
44007,41.869768,-71.578625
44009,41.396792,-71.620282
45001,34.229041,-82.454058
45003,33.550013,-81.632983
45005,32.979757,-81.363265
45007,34.521235,-82.638603
45009,33.203021,-81.053161
45011,33.260552,-81.434228
45013,32.358112,-80.689422
45015,33.2077,-79.953655
45017,33.67478,-80.780347
45019,32.800458,-79.94248
45021,35.049796,-81.607647
45023,34.689342,-81.161249
45025,34.637018,-80.159227
45027,33.664682,-80.217889
45029,32.835018,-80.655244
45031,34.332185,-79.962115
45033,34.390172,-79.374964
45035,33.082186,-80.404697
45037,33.776498,-81.968245
45039,34.395669,-81.127001
45041,34.028535,-79.710233
45043,33.417531,-79.296333
45045,34.892645,-82.372077
45047,34.155796,-82.127876
45049,32.778334,-81.143822
45051,33.909269,-78.976675
45053,32.43059,-81.021627
45055,34.338356,-80.590885
45057,34.686818,-80.703688
45059,34.483676,-82.005498
45061,34.15864,-80.251209
45063,33.899477,-81.266277
45065,33.897599,-82.316196
45067,34.08362,-79.354001
45069,34.60167,-79.679435
45071,34.289881,-81.599676
45073,34.748766,-83.06154
45075,33.436135,-80.802913
45077,34.885368,-82.723377
45079,34.029095,-80.898037
45081,34.005278,-81.727903
45083,34.933271,-81.991052
45085,33.91614,-80.382376
45087,34.690397,-81.615896
45089,33.626462,-79.716474
45091,34.970188,-81.183187
46003,43.724719,-98.577587
46005,44.418265,-98.279422
46007,43.186912,-101.677181
46009,42.985799,-97.884199
46011,44.376675,-96.797797
46013,45.589254,-98.352175
46015,43.729873,-99.092909
46017,44.044306,-99.203998
46019,44.896226,-103.501436
46021,45.785575,-100.002107
46023,43.206185,-98.595143
46025,44.855211,-97.724912
46027,42.91615,-96.980468
46029,44.966285,-97.198837
46031,45.685671,-101.179665
46033,43.684943,-103.46225
46035,43.680439,-98.155868
46037,45.355161,-97.58143
46039,44.75629,-96.690239
46041,45.148049,-100.837953
46043,43.391506,-98.358433
46045,45.41168,-99.205362
46047,43.221619,-103.512609
46049,45.065476,-99.153564
46051,45.172637,-96.772261
46053,43.175142,-99.206591
46055,44.282881,-101.595442
46057,44.680619,-97.178598
46059,44.546713,-99.004575
46061,43.680612,-97.796845
46063,45.596611,-103.473871
46065,44.384452,-99.975684
46067,43.33671,-97.749383
46069,44.537174,-99.472736
46071,43.677506,-101.626323
46073,44.06341,-98.62317
46075,43.951991,-100.686138
46077,44.362969,-97.499313
46079,44.02845,-97.123223
46081,44.348767,-103.804947
46083,43.27942,-96.722286
46085,43.894812,-99.841925
46087,43.680416,-97.358048
46089,45.784249,-99.211421
46091,45.737044,-97.58087
46093,44.605282,-102.714169
46095,43.58469,-100.760955
46097,44.021541,-97.608122
46099,43.667472,-96.795726
46101,44.012429,-96.676054
46102,43.33358,-102.561686
46103,44.002349,-102.823801
46105,45.483387,-102.467995
46107,45.052713,-99.962003
46109,45.623397,-96.947551
46111,44.018942,-98.091709
46115,44.923772,-98.339615
46117,44.415547,-100.749163
46119,44.722325,-100.131399
46121,43.208794,-100.707664
46123,43.349729,-99.876219
46125,43.30867,-97.150185
46127,42.831106,-96.650829
46129,45.427605,-100.027856
46135,43.006603,-97.388361
46137,44.989764,-101.660827
47001,36.116731,-84.195418
47003,35.51366,-86.458294
47005,36.070948,-88.071232
47007,35.593561,-85.20591
47009,35.688185,-83.922973
47011,35.153914,-84.859414
47013,36.401592,-84.159249
47015,35.808394,-86.062404
47017,35.965748,-88.452379
47019,36.284744,-82.126593
47021,36.255169,-87.100808
47023,35.420253,-88.611353
47025,36.501572,-83.660698
47027,36.545749,-85.545717
47029,35.916198,-83.119224
47031,35.488765,-86.078202
47033,35.818795,-89.132494
47035,35.952398,-84.994761
47037,36.169129,-86.78479
47039,35.603136,-88.110292
47041,35.982219,-85.833596
47043,36.145533,-87.364155
47045,36.054196,-89.398306
47047,35.196993,-89.413803
47049,36.369892,-84.937764
47051,35.155926,-86.099203
47053,35.991632,-88.933812
47055,35.202723,-87.035319
47057,36.277509,-83.509546
47059,36.179487,-82.847523
47061,35.393386,-85.710379
47063,36.218397,-83.266071
47065,35.163472,-85.201843
47067,36.521353,-83.227493
47069,35.218785,-88.988697
47071,35.201893,-88.185696
47073,36.452089,-82.931485
47075,35.586678,-89.282691
47077,35.653994,-88.387674
47079,36.325295,-88.300288
47081,35.802327,-87.467116
47083,36.285782,-87.705598
47085,36.040822,-87.790453
47087,36.35425,-85.674128
47089,36.048338,-83.441143
47091,36.453203,-81.861247
47093,35.992726,-83.937721
47095,36.333905,-89.485536
47097,35.762951,-89.627732
47099,35.220476,-87.396546
47101,35.523244,-87.496983
47103,35.142784,-86.593403
47105,35.735085,-84.314085
47107,35.424472,-84.619949
47109,35.175375,-88.56374
47111,36.537757,-86.00096
47113,35.606056,-88.833424
47115,35.133422,-85.618399
47117,35.468343,-86.765865
47119,35.615696,-87.077763
47121,35.512203,-84.816102
47123,35.447818,-84.249705
47125,36.500354,-87.380887
47127,35.288888,-86.358684
47129,36.138697,-84.639262
47131,36.357996,-89.150024
47133,36.34485,-85.283076
47135,35.663752,-87.869326
47137,36.559364,-85.075741
47139,35.109437,-84.541112
47141,36.14094,-85.49618
47143,35.60059,-84.949548
47145,35.84725,-84.523929
47147,36.527509,-86.869354
47149,35.843369,-86.417213
47151,36.435234,-84.50352
47153,35.372336,-85.410082
47155,35.795345,-83.518496
47157,35.183794,-89.895397
47159,36.256645,-85.941915
47161,36.458464,-87.811889
47163,36.509681,-82.301336
47165,36.473443,-86.459798
47167,35.500259,-89.766803
47169,36.39303,-86.156691
47171,36.100129,-82.418218
47173,36.28414,-83.836088
47175,35.699234,-85.458409
47177,35.67825,-85.777343
47179,36.295665,-82.495037
47181,35.242847,-87.819843
47183,36.303596,-88.721194
47185,35.927049,-85.455785
47187,35.894807,-86.898068
47189,36.149527,-86.291242
48001,31.841261,-95.661727
48003,32.312258,-102.640206
48005,31.251896,-94.611134
48007,28.122621,-96.967501
48009,33.616305,-98.687267
48011,34.964179,-101.356636
48013,28.891478,-98.535381
48015,29.891901,-96.27017
48017,34.067521,-102.830345
48019,29.756389,-99.248285
48021,30.100772,-97.310639
48023,33.618802,-99.208189
48025,28.416077,-97.742586
48027,31.042748,-97.48127
48029,29.448671,-98.520147
48031,30.266456,-98.399217
48033,32.73859,-101.439199
48035,31.900819,-97.637641
48037,33.446065,-94.422393
48039,29.167817,-95.434647
48041,30.656713,-96.302394
48043,29.808997,-103.252458
48045,34.525172,-101.205893
48047,27.034994,-98.215276
48049,31.764137,-98.998456
48051,30.493487,-96.622091
48053,30.78963,-98.201187
48055,29.832399,-97.628141
48057,28.441719,-96.579574
48059,32.29315,-99.372249
48061,26.102923,-97.478958
48063,32.974581,-94.979085
48065,35.405496,-101.355356
48067,33.083698,-94.357579
48069,34.533621,-102.258786
48071,29.696374,-94.669445
48073,31.843881,-95.156343
48075,34.524624,-100.208166
48077,33.785904,-98.212917
48079,33.60844,-102.830449
48081,31.87711,-100.635231
48083,31.914205,-99.346622
48085,33.194532,-96.579444
48087,34.963358,-100.272135
48089,29.596296,-96.508935
48091,29.805491,-98.260544
48093,31.951645,-98.549617
48095,31.318883,-99.863649
48097,33.639196,-97.210343
48099,31.391177,-97.798022
48101,34.091906,-100.276442
48103,31.422796,-102.487774
48107,33.609144,-101.29871
48109,31.445908,-104.526945
48111,36.28637,-102.59402
48113,32.766987,-96.778424
48115,32.742528,-101.948771
48117,34.940766,-102.607564
48119,33.385933,-95.67335
48121,33.205132,-97.12114
48123,29.082346,-97.361654
48125,33.615363,-100.787617
48127,28.423587,-99.765871
48129,34.955036,-100.815846
48131,27.681123,-98.497393
48133,32.324645,-98.83656
48135,31.865301,-102.542507
48137,29.985877,-100.307373
48139,32.346878,-96.79694
48141,31.76648,-106.241424
48143,32.236661,-98.220507
48145,31.25193,-96.934127
48147,33.591161,-96.104988
48149,29.877886,-96.921231
48151,32.740473,-100.40312
48153,34.07373,-101.303274
48155,33.963306,-99.816828
48157,29.526602,-95.771015
48159,33.175846,-95.219066
48161,31.701749,-96.144957
48163,28.869334,-99.108788
48165,32.743942,-102.631561
48167,29.233453,-94.888456
48169,33.183792,-101.301134
48171,30.325091,-98.941851
48173,31.868006,-101.521494
48175,28.6607,-97.430415
48177,29.461912,-97.49192
48179,35.402542,-100.812374
48181,33.624524,-96.675693
48183,32.486397,-94.816276
48185,30.543231,-95.988082
48187,29.583532,-97.946771
48189,34.068436,-101.822888
48191,34.655623,-100.763893
48193,31.707342,-98.111756
48195,36.272847,-101.35693
48197,34.289904,-99.745697
48199,30.329648,-94.393178
48201,29.857273,-95.393037
48203,32.547991,-94.374434
48205,35.840244,-102.610047
48207,33.175964,-99.730774
48209,30.061225,-98.029267
48211,35.815956,-100.27921
48213,32.211633,-95.853418
48215,26.396384,-98.18099
48217,31.982681,-97.130668
48219,33.605932,-102.343398
48221,32.430149,-97.831677
48223,33.148967,-95.565434
48225,31.323036,-95.4216
48227,32.30343,-101.438721
48229,31.450868,-105.377549
48231,33.123308,-96.08423
48233,35.837047,-101.362746
48235,31.303424,-100.981304
48237,33.232161,-98.171176
48239,28.959802,-96.58908
48241,30.752932,-94.022294
48243,30.625357,-104.191873
48245,29.854,-94.149331
48247,27.053231,-98.747571
48249,27.733516,-98.090814
48251,32.379821,-97.364959
48253,32.743709,-99.87443
48255,28.908996,-97.852205
48257,32.598944,-96.288377
48259,29.943525,-98.709269
48261,26.890213,-97.591143
48263,33.18478,-100.76972
48265,30.059953,-99.353339
48269,33.614268,-100.245345
48271,29.347086,-100.4177
48273,27.438735,-97.66062
48275,33.61189,-99.730356
48277,33.667263,-95.570348
48279,34.068861,-102.348018
48281,31.196731,-98.240889
48283,28.351098,-99.096774
48285,29.382578,-96.923633
48287,30.321498,-96.976823
48289,31.300493,-95.995622
48291,30.158508,-94.844061
48293,31.547543,-96.593623
48295,36.2802,-100.272683
48297,28.351535,-98.126961
48299,30.707584,-98.68469
48301,31.844936,-103.561229
48303,33.611469,-101.819944
48305,33.178412,-101.818493
48307,31.205477,-99.359856
48309,31.549596,-97.201511
48311,28.384922,-98.578853
48313,30.966878,-95.930372
48315,32.798182,-94.356853
48317,32.30983,-101.961836
48319,30.703916,-99.237302
48321,28.77476,-96.001532
48323,28.729787,-100.316678
48325,29.353661,-99.111085
48327,30.885268,-99.858861
48329,31.814269,-102.002454
48331,30.791242,-96.984395
48333,31.494888,-98.594623
48335,32.304117,-100.924392
48337,33.678356,-97.725014
48339,30.298801,-95.50295
48341,35.835676,-101.890502
48343,33.116466,-94.731265
48345,34.057899,-100.793152
48347,31.62056,-94.62025
48349,32.048448,-96.476909
48351,30.786718,-93.73925
48353,32.312338,-100.418108
48355,27.740032,-97.516214
48357,36.278744,-100.815864
48359,35.401921,-102.59762
48361,30.122323,-93.8941
48363,32.752204,-98.317967
48365,32.163978,-94.305156
48367,32.777096,-97.805905
48369,34.532163,-102.784853
48371,30.773298,-102.718153
48373,30.784553,-94.837338
48375,35.398675,-101.893804
48377,30.005891,-104.261619
48379,32.87058,-95.79544
48381,34.962529,-101.895547
48383,31.375191,-101.514395
48385,29.830097,-99.812549
48387,33.619625,-95.048429
48389,31.308366,-103.712706
48391,28.322116,-97.162472
48393,35.838596,-100.836682
48395,31.025481,-96.514941
48397,32.898677,-96.404402
48399,31.845119,-99.982715
48401,32.109423,-94.756382
48403,31.3433,-93.851913
48405,31.382449,-94.16318
48407,30.574388,-95.163136
48409,28.011794,-97.517157
48411,31.155138,-98.819292
48413,30.896233,-100.527216
48415,32.744353,-100.913346
48417,32.74382,-99.347005
48419,31.790139,-94.142579
48421,36.278593,-101.899265
48423,32.377016,-95.270041
48425,32.218071,-97.769217
48427,26.530903,-98.740235
48429,32.738052,-98.839344
48431,31.835773,-101.054911
48433,33.17958,-100.253807
48435,30.522185,-100.513359
48437,34.526319,-101.743865
48439,32.772119,-97.291224
48441,32.297126,-99.89043
48445,33.171229,-102.339284
48447,33.170695,-99.205796
48449,33.214599,-94.966783
48451,31.398823,-100.463788
48453,30.239513,-97.69127
48455,31.096675,-95.151687
48457,30.769295,-94.375656
48459,32.735349,-94.941184
48461,31.353816,-102.041546
48463,29.350308,-99.768427
48465,29.875285,-101.143324
48467,32.558787,-95.836906
48469,28.79637,-96.971198
48471,30.743163,-95.569825
48473,30.01359,-95.982149
48475,31.513069,-103.105113
48477,30.215075,-96.410272
48479,27.760799,-99.340752
48481,29.27848,-96.229674
48483,35.392593,-100.253107
48485,33.988212,-98.70801
48487,34.08492,-99.24244
48489,26.481861,-97.594731
48491,30.649082,-97.605065
48493,29.173883,-98.086734
48495,31.832862,-103.054925
48497,33.219095,-97.653997
48499,32.783588,-95.382166
48501,33.162398,-102.832242
48503,33.158778,-98.67839
48505,26.996981,-99.182603
48507,28.864652,-99.75983
49001,38.357535,-113.238948
49003,41.276061,-113.126226
49005,41.734117,-111.745399
49007,39.673284,-110.588484
49009,40.890099,-109.505785
49011,41.037559,-112.201943
49013,40.289393,-110.429584
49015,39.009025,-110.7211
49017,37.831664,-111.450908
49019,38.974326,-109.57345
49021,37.909304,-113.30674
49023,39.71412,-112.790471
49025,37.275089,-111.815329
49027,38.956744,-113.133092
49029,41.091027,-111.577885
49031,38.335881,-112.129375
49033,41.627598,-111.240227
49035,40.667883,-111.92424
49037,37.602633,-109.791574
49039,39.382531,-111.572883
49041,38.746824,-111.81193
49043,40.87206,-110.968486
49045,40.467753,-113.123979
49047,40.125887,-109.517748
49049,40.120425,-111.668508
49051,40.334884,-111.161568
49053,37.262531,-113.4878
49055,38.25984,-110.990877
49057,41.270325,-111.876883
50001,44.031248,-73.141581
50003,43.035325,-73.11146
50005,44.468791,-72.112168
50007,44.463329,-73.06941
50009,44.724021,-71.732736
50011,44.858964,-72.909402
50013,44.801787,-73.300759
50015,44.603704,-72.638922
50017,44.003392,-72.369687
50019,44.828442,-72.25163
50021,43.580858,-73.038202
50023,44.274988,-72.609514
50025,42.995335,-72.721955
50027,43.572685,-72.598821
51001,37.765944,-75.757807
51003,38.024184,-78.553506
51005,37.787905,-80.008669
51007,37.331927,-77.977462
51009,37.629304,-79.154667
51011,37.370725,-78.81094
51013,38.878337,-77.100703
51015,38.171911,-79.147557
51017,38.068368,-79.731203
51019,37.312257,-79.527223
51021,37.130612,-81.125853
51023,37.565482,-79.797546
51025,36.764204,-77.861483
51027,37.26812,-82.038151
51029,37.573928,-78.529169
51031,37.210152,-79.095428
51033,38.030319,-77.352348
51035,36.731963,-80.727831
51036,37.361054,-77.05417
51037,37.009042,-78.658568
51041,37.378434,-77.585847
51043,39.115307,-77.990748
51045,37.473603,-80.231051
51047,38.48593,-77.956476
51049,37.520189,-78.252836
51051,37.136701,-82.34922
51053,37.073498,-77.635492
51057,37.93948,-76.941871
51059,38.82952,-77.273252
51061,38.744096,-77.8215
51063,36.931433,-80.350266
51065,37.830584,-78.283494
51067,36.991186,-79.882715
51069,39.20366,-78.263829
51071,37.318072,-80.698321
51073,37.403541,-76.523505
51075,37.718814,-77.917626
51077,36.652229,-81.215324
51079,38.297981,-78.470163
51081,36.680336,-77.560277
51083,36.766461,-78.939614
51085,37.760215,-77.491317
51087,37.631269,-77.651922
51089,36.781479,-79.759231
51091,38.366243,-79.564472
51093,36.901418,-76.707569
51095,37.324837,-76.777888
51097,37.717772,-76.905581
51099,38.27718,-77.162636
51101,37.70826,-77.091054
51103,37.704843,-76.412663
51105,36.701721,-83.130112
51107,39.0812,-77.638898
51109,37.972704,-77.959795
51111,36.945555,-78.240528
51113,38.412059,-78.276961
51115,37.425348,-76.268808
51117,36.687256,-78.368959
51119,37.606975,-76.528082
51121,37.175534,-80.387791
51125,37.789079,-78.88344
51127,37.510158,-76.999326
51131,37.302775,-75.924018
51133,37.856974,-76.379687
51135,37.141167,-78.053866
51137,38.250193,-78.009622
51139,38.623209,-78.491872
51141,36.667138,-80.286413
51143,36.821721,-79.398502
51145,37.549404,-77.912855
51147,37.224881,-78.432957
51149,37.187325,-77.220993
51153,38.701119,-77.479579
51155,37.063385,-80.713444
51157,38.684522,-78.168824
51159,37.942894,-76.730561
51161,37.343588,-79.943996
51163,37.814517,-79.447754
51165,38.507585,-78.885321
51167,36.93342,-82.095934
51169,36.712776,-82.613624
51171,38.856204,-78.573987
51173,36.842318,-81.539786
51175,36.720068,-77.103813
51177,38.182431,-77.657226
51179,38.413261,-77.451334
51181,37.119761,-76.880172
51183,36.926645,-77.259732
51185,37.125395,-81.562924
51187,38.908221,-78.207594
51191,36.747814,-81.950322
51193,38.109311,-76.803933
51195,36.974561,-82.62156
51197,36.899867,-81.083001
51199,37.219081,-76.561648
51510,38.819251,-77.08367
51520,36.616954,-82.157564
51530,37.729345,-79.358134
51540,38.037658,-78.485381
51550,36.679376,-76.301788
51570,37.261685,-77.396804
51580,37.78106,-79.985434
51590,36.583334,-79.408071
51595,36.696182,-77.535975
51600,38.853183,-77.299025
51610,38.884722,-77.175603
51620,36.684014,-76.941396
51630,38.299272,-77.486658
51640,36.66564,-80.914308
51650,37.047961,-76.297293
51660,38.436255,-78.873303
51670,37.29101,-77.298944
51678,37.782332,-79.44432
51680,37.399016,-79.195458
51683,38.746808,-77.482633
51685,38.768945,-77.448767
51690,36.683527,-79.863647
51700,37.076136,-76.52198
51710,36.923015,-76.244641
51720,36.931549,-82.625996
51730,37.20473,-77.392368
51735,37.12836,-76.303534
51740,36.859339,-76.356973
51750,37.120119,-80.559147
51760,37.531399,-77.476009
51770,37.278458,-79.958174
51775,37.285333,-80.055241
51790,38.157978,-79.061876
51800,36.697157,-76.634781
51810,36.779985,-76.025208
51820,38.067157,-78.90142
51830,37.269481,-76.708193
51840,39.173869,-78.176356
53001,47.011238,-118.512861
53003,46.181861,-117.227781
53005,46.228125,-119.516659
53007,47.860974,-120.619041
53009,48.110903,-123.88986
53011,45.77173,-122.485953
53013,46.29285,-117.911634
53015,46.196785,-122.67846
53017,47.741763,-119.694622
53019,48.473256,-118.533589
53021,46.53458,-118.906944
53023,46.429478,-117.536711
53025,47.213633,-119.467788
53027,47.113732,-123.826735
53029,48.158554,-122.670649
53031,47.805708,-123.527057
53033,47.490599,-121.833996
53035,47.639595,-122.649634
53037,47.124441,-120.676709
53039,45.870446,-120.779305
53041,46.580071,-122.377444
53043,47.582743,-118.417692
53045,47.354126,-123.17385
53047,48.548453,-119.742235
53049,46.556587,-123.782419
53051,48.543825,-117.232191
53053,47.051413,-122.15324
53055,48.50719,-123.103769
53057,48.493292,-121.81577
53059,46.024785,-121.953232
53061,48.070464,-121.936784
53063,47.620375,-117.403371
53065,48.388727,-117.854454
53067,46.935822,-122.830152
53069,46.294638,-123.424458
53071,46.254606,-118.48037
53073,48.842653,-121.836432
53075,46.905944,-117.53539
53077,46.456558,-120.740145
54001,39.139725,-79.996947
54003,39.447938,-78.037754
54005,38.022814,-81.713538
54009,40.272645,-80.578691
54011,38.419578,-82.243397
54013,38.844159,-81.115478
54015,38.459826,-81.081866
54017,39.26348,-80.701232
54019,38.030933,-81.086051
54021,38.915867,-80.849413
54023,39.105988,-79.195064
54025,37.924418,-80.45059
54027,39.312139,-78.611989
54029,40.516958,-80.570164
54031,39.011361,-78.841729
54033,39.279182,-80.386498
54035,38.834234,-81.677717
54037,39.307398,-77.86322
54039,38.328068,-81.523516
54041,38.988877,-80.495477
54043,38.17177,-82.077623
54045,37.830591,-81.940853
54047,37.382727,-81.658183
54049,39.505839,-80.243402
54051,39.854426,-80.671794
54053,38.770914,-82.029007
54055,37.403448,-81.106456
54057,39.404781,-78.95669
54059,37.721161,-82.158989
